"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1970",,,"2888",,"2888","0","22","0","11","0","0",,"0","0","0","0","27","0","0","0","226","0","122","0","14","0,0104,+","0",",0,1231,+","0.0","T,0,1219,+","0.89",",0,0804,","115","0,0625,","32","0,1028","27","0,1226",,,,,,,"31","0,0203","23","0,0130","23","0,0130","17","0,0106","14","0,0104","2600",,"2600","0","4.30",",0","85.5","X","0.0","T,0","65.7","0","78.8","0","52.7","0","230052",",X",,,,,,,,,"225","X",,,,,,,,,"53.0","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1971",,,"2858",,"2858","0","22","0","8","0","0",,"0","0","0","0","51","0","0","0","235","0","122","0","12","0,0106,","0",",0,1231,+","0.0","T,0,1213,+","0.60",",0,0507,","113","0,0728,+","30","0,1029","26","0,1030","21","0,1209",,,,,"30","0,0307","27","0,0306","23","0,0303","19","0,0227","15","0,0107","2592",,"2592","0","2.56",",0",,,"0.0","T,0","64.8","0","78.0","0","51.6","0",,,,,,,,,"180","X","225","X",,,,,,,"74.7","X","64.0","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1972",,,"3022",,"3022","0","28","0","14","0","0",,"0","0","0","0","47","0","1","0","241","0","123","0","18","0,0105,","0",",0,1231,+","0.4",",0,1205,","1.01",",0,1116,","116","0,0714,+","29","0,1205","25","0,1206","20","0,1210","20","0,1210",,,"32","0,0328","26","0,0212","23","0,0204","19","0,0203",,,"2634",,"2634","0","4.85",",0","84.3","X","0.4",",0","66.2","0","79.2","0","53.1","0","227724",",X",,,,,,,"45","X","45","X",,,,,,,"54.1","X","46.1","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1973",,,"3108",,"3108","0","33","0","15","0","0",,"0","0","0","0","36","0","0","0","215","0","141","0","18","0,0106,+","0","T,0,0109,","0.3",",0,0109,","0.50",",0,0206,","116","0,0705,","32","0,1124","27","0,1127",,,,,,,"29","0,0202","28","0,0124","23","0,0108","19","0,0107",,,"3083",,"3083","0","4.69",",0","81.3","X","0.3",",0","65.9","0","78.7","0","53.0","0","219618",",X",,,,,,,"225","X","315","X",,,,,,,"62.2","X","47.0","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1974",,,"3350",,"3350","0","30","0","16","0","4",,"3","0","0","0","32","0","2","0","237","0","142","0","12","0,0103,","8",",0,0105,","4.7",",0,0105,","0.56",",0,0107,","112","0,0613,","32","0,1130","23","0,1225","23","0,1225",,,,,"30","0,0304","27","0,0105","20","0,0104","20","0,0104","12","0,0103","2477",,"2477","0","4.53",",0","84.9","X","13.4",",0","67.3","0","79.9","0","54.6","0","229764",",X",,,,,,,"45","X","315","X",,,,,,,"52.8","X","46.1","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1975",,,"2933",,"2933","0","27","0","8","0","0",,"0","0","0","0","37","0","0","0","219","0","135","0","23","0,1215,","0",",0,1231,+","0.0","T,0,1129,+","0.92",",0,0916,","113","0,0724,","32","0,1121","26","0,1130","23","0,1215",,,,,"31","0,0402","27","0,0223",,,,,,,"2713",,"2713","0","3.49",",0","87.2","X","0.0","T,0","65.6","0","78.5","0","52.7","0","234216",",X",,,,,,,"360","X","360","X",,,,,,,"52.8","X","48.1","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1976",,,"2765",,"2765","0","28","0","13","0","0",,"0","0","0","0","41","0","0","0","247","0","125","0","19","0,0102,","0",",0,1231,+","0.1",",0,0303,","1.25",",0,0725,","109","0,0830,+","31","0,1127","22","0,1128","22","0,1128",,,,,"32","0,0313","28","0,0109","21","0,0103","19","0,0102",,,"2359",,"2359","0","6.78",",0",,,"0.1",",0","66.4","0","80.0","0","52.8","0",,,,,,,,,"315","X",,,,,,,,,"72.5","X",,
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1977",,,"3282",,"3282","0","23","0","8","0","0",,"0","0","0","0","19","0","0","0","259","0","137","0","23","0,0110,","0",",0,1231,+","0.0",",0,1231,+","1.13",",0,0817,","115","0,0802,+","31","0,1120",,,,,,,,,"31","0,0315","27","0,0113","23","0,0110",,,,,"2230",,"2230","0","3.97",",0","83.9","X","0.0",",0","68.3","0","82.3","0","54.4","0","224100",",X",,,,,,,"225","X","225","X",,,,,,,"63.3","X","53.9","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1978",,,"3253",,"3253","0","45","0","19","0","0",,"0","0","0","0","22","0","0","0","240","0","145","0","22","0,1209,","0",",0,1231,+","0.0","T,0,1205,","0.77",",0,1201,","115","0,0731,","30","0,1116","27","0,1207","23","0,1208",,,,,"31","0,0125",,,,,,,,,"1826",,"1826","0","7.67",",0","82.3","X","0.0","T,0","67.8","0","80.8","0","54.8","0","223518",",X",,,,,,,"45","X","180","X",,,,,,,"57.5","X","51.9","X"
"USW00023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.1634","664.5","1979",,,"3343",,"3343","0","33","0","16","0","3",,"2","0","0","0","29","0","0","0","227","0","145","0","17","0,0129,","6",",0,0201,","7.4",",0,0131,","1.56",",0,0812,","116","0,0803,+","27","0,1122","27","0,1122",,,,,,,"32","0,0206","26","0,0204","23","0,0130","17","0,0129",,,"2596",,"2596","0","6.80",",0","83.9","X","10.2",",0","67.0","0","80.5","0","53.6","0","226524",",X",,,,,,,"45","X","315","X",,,,,,,"55.3","X","48.1","X"
