"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1960",,,"1887",,"1887","0","105","0","68","0","3",,"1","0","0","0","58","0","4","0","208","0","42","0","10","0,0305,","3",",0,0311,","4.0",",0,0311,","2.41",",0,0809,","96","0,0703,+","29","0,1108","28","0,1201","21","0,1202","20","0,1214","11","0,1222","31","0,0323","28","0,0314","23","0,0308","17","0,0306","10","0,0305","3272",,"3272","0","46.13",",0",,,"4.8",",0","60.9","0","70.5","0","51.3","0",,,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1961",,,"1332",,"1332","0","113","0","75","0","1",,"1","0","0","0","49","0","3","0","214","0","7","0","10","0,0122,","1",",0,0126,","1.0",",0,1231,","3.73",",0,0224,","92","0,0802,+","30","0,1109","26","0,1121","24","0,1224","17","0,1229",,,"32","0,0226","27","0,0210","22","0,0204","14","0,0128","14","0,0128","3160",,"3160","0","58.62",",0",,,"1.1",",0","60.1","0","70.0","0","50.2","0",,,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1962",,,"1656",,"1656","0","116","0","75","0","3",,"1","0","0","0","53","0","5","0","200","0","36","0","1","0,1213,","2",",0,0111,+","3.5",",0,0109,","3.14",",0,1121,","94","0,0723,","32","0,1025","25","0,1206","20","0,1207","20","0,1207","13","0,1211","32","0,0416","25","0,0306","18","0,0207","18","0,0207","13","0,0113","3092",,"3092","0","47.84",",0",,,"3.5",",0","60.3","0","70.5","0","50.0","0",,,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1963",,,"1474",,"1474","0","99","0","74","0","0",,"1","0","1","0","73","0","3","0","216","0","17","0","-3","0,0124,","0","T,0,1225,+","2.2",",0,1231,","3.05",",0,0928,","94","0,0614,","27","0,1103","27","0,1103","21","0,1214","17","0,1215","11","0,1219","32","0,0323","28","0,0228","14","0,0227","14","0,0227","14","0,0227","3440",,"3440","0","55.34",",0",,,"2.5",",0","59.6","0","69.6","0","49.5","0",,,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1964",,,"1520",,"1520","0","122","0","82","0","3",,"0","0","0","0","52","0","2","0","206","0","17","0","14","0,0115,","1",",0,0103,+","0.8",",0,0113,","3.26",",0,0406,","98","0,0622,","29","0,1121","22","0,1122","22","0,1122","18","0,1201",,,"29","0,0331","23","0,0330","23","0,0330","14","0,0115","14","0,0115","3494",,"3494","0","60.17",",0",,,"1.1",",0","60.4","0","70.0","0","50.8","0",,,,,,,,,,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1965",,,"1491",,"1491","0","108","0","72","0","3",,"1","0","0","0","58","0","2","0","206","0","9","0","11","0,0131,","2",",0,0117,+","2.4",",0,0116,","2.57",",0,0123,","92","0,0817,+","29","0,1025","24","0,1130","24","0,1130","20","0,1208",,,"28","0,0322","28","0,0322","21","0,0321","20","0,0226","16","0,0203","2967",,"2967","0","42.29",",0","55.1","X","3.0",",0","60.7","0","70.5","0","50.8","0","147156",",X",,,,,,,,,"270","X",,,,,,,,,"34.0","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1966",,,"1318",,"1318","0","116","0","86","0","0",,"0","0","1","0","61","0","2","0","200","0","18","0","-3","0,0130,","0","T,0,0306,+","0.3",",0,0125,","2.57",",0,1110,","96","0,0712,","31","0,1102","27","0,1103","24","0,1104","16","0,1225","16","0,1225","32","0,0406","26","0,0329","23","0,0308","20","0,0206","16","0,0205","3311",,"3311","0","56.35",",0","56.2","X","0.7",",0","59.2","0","68.6","0","49.7","0","151596",",X",,,,,,,,,"360","X",,,,,,,,,"51.9","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1967",,,"1130",,"1130","0","125","0","87","0","1",,"1","0","0","0","51","0","1","0","211","0","2","0","9","0,0225,","1",",0,0210,","2.0",",0,0209,","2.81",",0,0823,","90","0,0725,+","29","0,1105","27","0,1107","21","0,1223",,,,,"28","0,0319","28","0,0319","24","0,0318","14","0,0226","14","0,0226","3002",,"3002","0","54.87",",0","60.8","X","2.0",",0","59.7","0","69.7","0","49.6","0","164436",",X",,,,,,,,,"315","X",,,,,,,,,"38.0","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1968",,,"1547",,"1547","0","114","0","80","0","3",,"2","0","0","0","88","0","2","0","209","0","33","0","15","0,0222,+","1",",0,0229,+","2.3",",0,0229,","2.18",",0,0312,","98","0,0824,","29","0,1026","27","0,1112","24","0,1208","18","0,1209",,,"25","0,0324","25","0,0324","21","0,0301","15","0,0222","15","0,0222","3450",,"3450","0","48.88",",0","66.6","X","5.2",",0","59.5","0","70.0","0","48.9","0","179712",",X",,,,,,,,,"225","X",,,,,,,,,"38.9","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1969",,,"1629",,"1629","0","107","0","73","0","1",,"0","0","0","0","73","0","1","0","203","0","37","0","10","0,0105,","1",",0,0217,","0.8",",0,0216,","4.34",",0,0508,","98","0,0629,+","31","0,1105","22","0,1114","22","0,1114","19","0,1115",,,"27","0,0327","27","0,0327","23","0,0313","19","0,0110","15","0,0106","3461",,"3461","0","44.41",",0","63.1","X","1.2",",0","60.1","0","70.3","0","49.8","0","170118",",X",,,,,,,,,"135","X",,,,,,,,,"68.9","X"
