"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1970",,,"933",,"933","0","137","0","82","0","46",,"13","0","17","0","125","0","50","0","150","0","15","0","-15","0,0120,+","7",",0,0116,+","3.8",",0,0114,","1.54",",0,0419,","95","0,0701,+","30","0,1016","26","0,1116","21","0,1122","11","0,1123","11","0,1123","29","0,0411","27","0,0407","21","0,0330","20","0,0317","14","0,0315","6719",,"6719","0","35.34",",0","58.6","X","32.0",",0","49.9","0","59.4","0","40.5","0","163446",",X",,,,,,,,,"225","X",,,,,,,,,"51.9","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1971",,,"804",,"804","0","124","0","67","0","25",,"7","0","11","0","131","0","35","0","159","0","11","0","-11","0,0119,","4",",0,0213,","4.7",",0,0212,","1.54",",0,0601,","97","0,0628,","29","0,1104","27","0,1106","18","0,1107","18","0,1107","16","0,1108","30","0,0504","28","0,0410","22","0,0330","20","0,0325","16","0,0324","6337",,"6337","0","31.69",",0","57.2","X","26.4",",0","50.4","0","60.6","0","40.3","0","160158",",X",,,,,,,,,"225","X",,,,,,,,,"50.1","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1972",,,"694",,"694","0","152","0","82","0","30",,"11","0","12","0","138","0","36","0","139","0","9","0","-19","0,0116,","3",",0,0208,+","2.9",",0,0113,","2.01",",0,0615,","93","0,0722,+","32","0,1018","25","0,1019","24","0,1020","12","0,1206","12","0,1206","31","0,0426","28","0,0425","15","0,0408","15","0,0408","15","0,0408","6008",,"6008","0","40.83",",0","53.1","X","29.1",",0","48.8","0","57.8","0","39.7","0","148350",",X",,,,,,,,,"270","X",,,,,,,,,"53.0","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1973",,,"898",,"898","0","138","0","80","0","31",,"12","0","3","0","115","0","37","0","153","0","17","0","-12","0,0217,","12",",0,1222,+","10.8",",0,1219,","1.46",",0,0626,","93","0,0713,","32","0,1017","25","0,1105","22","0,1106","14","0,1210","14","0,1210","31","0,0518","27","0,0414","23","0,0411","19","0,0228","15","0,0222","6052",,"6052","0","34.56",",0","55.4","X","45.2",",0","51.8","0","61.0","0","42.5","0","152130",",X",,,,,,,,,"270","X",,,,,,,,,"47.0","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1974",,,"703",,"703","0","145","0","79","0","55",,"16","0","7","0","131","0","37","0","140","0","13","0","-10","0,0112,","10",",0,0111,+","5.0",",0,1113,","1.36",",0,0809,","98","0,0714,","31","0,0923","25","0,1003","23","0,1021","18","0,1126","9","0,1204","29","0,0507","28","0,0416","21","0,0409","3","0,0325","3","0,0325","5995",,"5995","0","31.52",",0","61.5","X","42.2",",0","49.6","0","59.1","0","40.1","0","170796",",X",,,,,,,"270","X","270","X",,,,,,,"63.3","X","49.0","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1975",,,"810",,"810","0","142","0","76","0","30",,"12","0","2","0","137","0","39","0","141","0","10","0","-13","0,0210,","6",",0,1229,+","4.5",",0,0314,","1.70",",0,0911,","93","0,0731,","31","0,1003","26","0,1114","23","0,1123","19","0,1201","11","0,1217","29","0,0421","27","0,0414","22","0,0413","3","0,0315","3","0,0315","6372",,"6372","0","36.75",",0","60.5","X","37.0",",0","50.4","0","59.4","0","41.4","0","168174",",X",,,,,,,"225","X","225","X",,,,,,,"68.9","X","50.1","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1976",,,"642",,"642","0","108","0","54","0","57",,"9","0","9","0","146","0","44","0","153","0","13","0","-14","0,1231,","6",",0,0208,+","4.9",",0,0205,","1.13",",0,0909,","95","0,0714,","32","0,1016","24","0,1018","24","0,1018","20","0,1108","16","0,1128","32","0,0508","28","0,0427","24","0,0412","20","0,0317","8","0,0209","5656",,"5656","0","26.33",",0","66.7","X","27.6",",0","49.0","0","59.8","0","38.3","0","182664",",X",,,,,,,"225","X","270","X",,,,,,,"58.6","X","40.0","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1977",,,"997",,"997","0","134","0","74","0","83",,"14","0","27","0","117","0","62","0","156","0","20","0","-16","0,0117,","15",",0,1211,+","5.8",",0,1208,","1.94",",0,0913,+","96","0,0707,+","28","0,1013","28","0,1013","24","0,1017","20","0,1113","8","0,1126","30","0,0429","25","0,0409","16","0,0324","16","0,0324","16","0,0324","6932",,"6932","0","38.30",",0","63.7","X","54.3",",0","50.0","0","59.6","0","40.4","0","176796",",X",,,,,,,"225","X","270","X",,,,,,,"57.5","X","50.1","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1978",,,"869",,"869","0","121","0","63","0","77",,"14","0","32","0","133","0","63","0","144","0","18","0","-12","0,0210,","17",",0,0212,+","5.4",",0,0125,","1.25",",0,1231,","95","0,0722,+","32","0,1009","27","0,1024","17","0,1128","17","0,1128","11","0,1209","32","0,0503","26","0,0330","19","0,0318","19","0,0318","12","0,0310","7258",,"7258","0","29.18",",0","67.3","X","41.5",",0","47.8","0","57.8","0","37.9","0","183420",",X",,,,,,,"270","X","270","X",,,,,,,"58.6","X","55.0","X"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.9705","-85.2063","241.1","1979",,,"650",,"650","0","129","0","69","0","61",,"8","0","21","0","130","0","56","0","144","0","1","0","-14","0,0205,","13",",0,0219,","5.4",",0,0124,","2.00",",0,0724,","90","0,0807,","27","0,1014","27","0,1014","24","0,1026","8","0,1201","8","0,1201","30","0,0501","24","0,0410","24","0,0410","19","0,0407","14","0,0315","6653",,"6653","0","31.00",",0","65.9","X","30.7",",0","48.0","0","57.2","0","38.7","0","181068",",X",,,,,,,"225","X","225","X",,,,,,,"64.4","X","51.0","X"
