"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1970",,,"1374",,"1374","0","132","0","84","0","21",,"7","0","5","0","95","0","17","0","182","0","22","0","-2","0,0121,+","6",",0,0329,","6.4",",0,0329,","4.08",",0,0401,","97","0,0702,","31","0,1106","25","0,1117","16","0,1123","16","0,1123","16","0,1123","31","0,0405","17","0,0316","17","0,0316","17","0,0316","12","0,0226","4977",,"4977","0","52.24",",0","53.2","X","27.1",",0","55.9","0","65.6","0","46.3","0","145890",",X",,,,,,,,,"225","X",,,,,,,,,"40.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1971",,,"1249",,"1249","0","112","0","80","0","17",,"9","0","0","0","78","0","20","0","192","0","16","0","1","0,0209,","7",",0,0209,","7.5",",0,0208,","3.35",",0,0718,","97","0,0627,","31","0,1106","22","0,1107","22","0,1107","20","0,1108","16","0,1218","29","0,0330","28","0,0327","21","0,0324","19","0,0216","11","0,0214","4694",,"4694","0","42.28",",0","55.7","X","25.9",",0","56.5","0","66.4","0","46.6","0","152592",",X",,,,,,,"270","X","270","X",,,,,,,"83.9","X","55.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1972",,,"1250",,"1250","0","145","0","91","0","8",,"6","0","2","0","91","0","17","0","178","0","24","0","-7","0,0116,","1",",0,1128,+","1.4",",0,1128,+","2.35",",0,0508,","94","0,0819,+","30","0,1020","27","0,1123","22","0,1124","20","0,1207","12","0,1216","26","0,0409","26","0,0409","24","0,0408","20","0,0309","11","0,0208","4047",,"4047","0","49.39",",0","50.0","X","10.5",",0","55.9","0","65.2","0","46.6","0","138618",",X",,,,,,,"225","X","225","X",,,,,,,"52.8","X","45.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1973",,,"1505",,"1505","0","143","0","96","0","4",,"3","0","0","0","77","0","19","0","184","0","27","0","8","0,0217,","2",",0,1215,","1.6",",0,1220,+","5.09",",0,0721,","94","0,0904,+","30","0,1106","28","0,1109","21","0,1110","18","0,1210","15","0,1211","31","0,0414","28","0,0322","22","0,0222","17","0,0218","8","0,0217","4333",,"4333","0","53.99",",0","50.2","X","8.9",",0","57.9","0","66.7","0","49.0","0","135702",",X",,,,,,,"225","X","225","X",,,,,,,"67.8","X","45.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1974",,,"1020",,"1020","0","138","0","83","0","4",,"3","0","0","0","70","0","14","0","169","0","3","0","15","0,0102,","2",",0,1201,+","2.5",",0,0323,","2.15",",0,0811,","91","0,0703,","32","0,1003","25","0,1126","21","0,1205","20","0,1209",,,"31","0,0409","18","0,0325","18","0,0325","18","0,0325","16","0,0112","3869",,"3869","0","42.97",",0","49.3","X","6.9",",0","56.2","0","65.1","0","47.4","0","135330",",X",,,,,,,"225","X","225","X",,,,,,,"83.9","X","53.9","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1975",,,"1466",,"1466","0","141","0","90","0","4",,"5","0","0","0","79","0","7","0","190","0","43","0","12","0,1219,","3",",0,0310,","5.2",",0,0310,","2.53",",0,0223,","94","0,0903,+","31","0,1114","25","0,1115","24","0,1128","19","0,1217","13","0,1218","31","0,0412","27","0,0404","22","0,0309","14","0,0210","14","0,0210","4366",,"4366","0","56.32",",0","54.7","X","15.2",",0","57.7","0","67.1","0","48.2","0","149634",",X",,,,,,,"180","X","225","X",,,,,,,"57.5","X","42.1","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1976",,,"1090",,"1090","0","97","0","64","0","5",,"1","0","0","0","108","0","12","0","180","0","14","0","2","0,1231,","2",",0,1129,","1.6",",0,1128,","1.83",",0,0217,","96","0,0724,+","31","0,1018","24","0,1028","24","0,1028","20","0,1113","15","0,1129","32","0,0504","23","0,0317","23","0,0317","16","0,0207","16","0,0207","3946",,"3946","0","34.17",",0","64.0","X","6.1",",0","55.4","0","66.1","0","44.7","0","172488",",X",,,,,,,"225","X","270","X",,,,,,,"57.5","X","40.9","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1977",,,"1675",,"1675","0","148","0","91","0","43",,"8","0","7","0","81","0","34","0","195","0","36","0","-13","0,0117,","9",",0,0111,+","6.4",",0,0109,","2.51",",0,1001,","97","0,0715,","28","0,1112","28","0,1112","24","0,1113","17","0,1126","6","0,1206","29","0,0324","28","0,0307","22","0,0302","13","0,0217","13","0,0217","5076",,"5076","0","49.13",",0","52.3","X","28.5",",0","56.8","0","66.5","0","47.2","0","142464",",X",,,,,,,"180","X","180","X",,,,,,,"51.7","X","38.9","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1978",,,"1508",,"1508","0","126","0","82","0","54",,"11","0","2","0","90","0","41","0","178","0","43","0","-1","0,0130,","18",",0,0121,+","8.3",",0,0116,","2.77",",0,1203,","98","0,0825,+","27","0,1125","27","0,1125","17","0,1210","17","0,1210",,,"31","0,0322","22","0,0318","22","0,0318","20","0,0306","2","0,0305","5287",,"5287","0","46.46",",0","58.1","X","43.1",",0","55.0","0","64.5","0","45.6","0","156468",",X",,,,,,,"270","X","270","X",,,,,,,"51.7","X","38.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1979",,,"1201",,"1201","0","134","0","84","0","25",,"5","0","1","0","93","0","33","0","177","0","12","0","0","0,0115,","5",",0,0209,","4.7",",0,0218,","4.30",",0,0921,","95","0,0808,","31","0,1111","28","0,1112","23","0,1201","17","0,1203","13","0,1217","31","0,0407","24","0,0316","24","0,0316","18","0,0311","10","0,0220","4755",,"4755","0","59.81",",0","48.3","X","20.5",",0","54.9","0","64.3","0","45.4","0","129450",",X",,,,,,,"270","X","270","X",,,,,,,"59.7","X","38.0","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1980",,,"1696",,"1696","0","115","0","67","0","22",,"4","0","0","0","101","0","27","0","178","0","61","0","1","0,0303,","7",",0,0131,","6.8",",0,0130,","1.67",",0,0702,","101","0,0716,+","31","0,1026","27","0,1030","24","0,1120","16","0,1219","16","0,1219","32","0,0405","28","0,0315","23","0,0311","1","0,0303","1","0,0303","4767",,"4767","0","37.91",",0","58.6","X","18.3",",0","56.2","0","66.1","0","46.4","0","159204",",X",,,,,,,"270","X",,,,,,,,,"58.6","X",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1981",,,"1384",,"1384","0","111","0","65","0","10",,"3","0","1","0","92","0","15","0","189","0","26","0","0","0,0212,","2",",0,0108,+","2.5",",0,0106,","2.37",",0,0902,","95","0,0804,+","30","0,1023","24","0,1024","24","0,1024","19","0,1212","10","0,1218","30","0,0324","28","0,0315","23","0,0308","18","0,0214","12","0,0213","4402",,"4402","0","33.97",",0","55.8","X","6.7",",0","56.4","0","66.2","0","46.5","0","149634",",X",,,,,,,"180","X",,,,,,,,,"48.3","X",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1982",,,"1177",,"1177","0","130","0","87","0","9",,"3","0","4","0","89","0","15","0","181","0","11","0","-11","0,0110,","2",",0,0214,+","2.3",",0,0212,","2.21",",0,1120,","94","0,0804,","32","0,1022","28","0,1105","24","0,1106","19","0,1212","16","0,1213","31","0,0410","22","0,0407","22","0,0407","18","0,0308","4","0,0210","4792",,"4792","0","45.42",",0","55.3","X","7.4",",0","56.0","0","65.7","0","46.3","0","153708",",X",,,,,,,"270","X",,,,,,,,,"52.8","X",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1983",,,"1572",,"1572","0","122","0","74","0","3",,"1","0","3","0","86","0","17","0","169","0","60","0","-8","0,1224,","3",",0,0206,","2.9",",0,0206,","2.64",",0,1022,","102","0,0723,+","29","0,1105","28","0,1124","24","0,1207","17","0,1217","15","0,1218","29","0,0420","27","0,0419","23","0,0325","19","0,0226","16","0,0208","4271",,"4271","0","47.39",",0","52.9","X","5.8",",0","56.2","0","65.7","0","46.8","0","148020",",X",,,,,,,"45","X","225","X",,,,,,,"50.6","X","44.1","X"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1984","8.1","X","1325",,"1325","0","137","0","90","0","12",,"4","0","3","0","85","0","16","0","174","0","21","0","-9","0,0121,","6",",0,0229,","4.7",",0,1205,","4.60",",0,0704,","94","0,0710,","31","0,1107","26","0,1113","23","0,1117","6","0,1206","6","0,1206","32","0,0401","20","0,0312","20","0,0312","20","0,0312","15","0,0309","4940",,"4940","0","49.38",",0",,,"17.8",",0","56.5","0","65.9","0","47.1","0","145454",",X",,,,,,,"225","X",,,,,,,,,"57.5","X",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","1985","8.3","X","1316",,"1316","0","119","0","77","0","26",,"5","0","4","0","88","0","31","0","193","0","20","0","-16","0,0120,","7",",0,0203,+","4.1",",0,0201,","1.51",",0,0701,","96","0,0714,","32","0,1120","28","0,1121","19","0,1202","19","0,1202","15","0,1203","27","0,0410","27","0,0410","23","0,0228","16","0,0216","16","0,0216","4241",,"4241","0","37.79",",0",,,"15.7",",0","56.2","0","65.3","0","47.0","0","148961",",X","270","X",,,,,"180","X",,,"40.9","X",,,,,"59.7","X",,
